age;workclass;education;marital;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;sal
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;Black;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];gov;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];other;primaire_secondaire;Divorced;Autre catégorie;Not-in-family;Amer-Indian-Eskimo;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];self_worker;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;gain;pas_perte;>40;United-States;<=50K
>50];Private;niveau_intermediaire;Widowed;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;<40;Columbia;<=50K
>50];Private;primaire_secondaire;Divorced;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Separated;qualification_moyenne;Not-in-family;Black;Male;gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;Divorced;qualification_moyenne;Unmarried;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Divorced;qualification_faible;Other-relative;Other;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;NA;married;qualification_haute;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;>50K
>50];gov;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;gov;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;niveau_superieur;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;Iran;>50K
[33, 41[;gov;niveau_superieur;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;niveau_superieur;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[41,50[;self_worker;primaire_secondaire;married;qualification_faible;Wife;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;gov;niveau_intermediaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;other;primaire_secondaire;married;Autre catégorie;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Divorced;qualification_faible;Not-in-family;White;Male;pas_gain;perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;?;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[26,33[;Private;primaire_secondaire;married;qualification_faible;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;niveau_intermediaire;married;qualification_moyenne;Husband;White;Male;pas_gain;perte;>40;United-States;>50K
[41,50[;Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;?;<=50K
[41,50[;Private;NA;married;qualification_haute;Wife;White;Female;pas_gain;pas_perte;<40;United-States;>50K
[41,50[;Private;niveau_superieur;married;qualification_moyenne;Wife;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];gov;primaire_secondaire;Widowed;qualification_faible;Unmarried;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;gov;primaire_secondaire;married;qualification_moyenne;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;self_worker;primaire_secondaire;married;qualification_moyenne;Husband;Asian-Pac-Islander;Male;pas_gain;pas_perte;<40;Cambodia;>50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;primaire_secondaire;Separated;qualification_faible;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;niveau_intermediaire;Widowed;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;>40;United-States;<=50K
>50];Private;primaire_secondaire;Divorced;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;niveau_superieur;Divorced;qualification_haute;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;self_worker;primaire_secondaire;married;qualification_haute;Husband;Asian-Pac-Islander;Male;pas_gain;pas_perte;>40;Thailand;>50K
[17,26[;other;primaire_secondaire;married;Autre catégorie;Own-child;White;Male;pas_gain;pas_perte;<40;Canada;<=50K
>50];Private;primaire_secondaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[33, 41[;Private;niveau_superieur;married;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;>40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;married;qualification_faible;Wife;White;Female;pas_gain;pas_perte;<40;United-States;>50K
>50];Private;primaire_secondaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Own-child;White;Male;gain;pas_perte;<40;United-States;<=50K
>50];self_worker;niveau_superieur;married;qualification_moyenne;Husband;White;Male;gain;pas_perte;>40;United-States;<=50K
[26,33[;gov;niveau_superieur;married;qualification_haute;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;primaire_secondaire;Divorced;qualification_haute;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_faible;Husband;Black;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_faible;Husband;White;Male;gain;pas_perte;<40;United-States;>50K
[33, 41[;Private;primaire_secondaire;married;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Wife;White;Female;gain;pas_perte;>40;United-States;>50K
[17,26[;Private;niveau_superieur;married;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;<40;Germany;<=50K
[41,50[;gov;primaire_secondaire;married;qualification_faible;Husband;White;Male;gain;pas_perte;<40;United-States;>50K
[33, 41[;Private;niveau_intermediaire;Divorced;qualification_moyenne;Unmarried;Black;Female;pas_gain;pas_perte;>40;United-States;<=50K
>50];Private;niveau_superieur;Divorced;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];gov;niveau_superieur;married;qualification_moyenne;Husband;White;Male;gain;pas_perte;<40;United-States;>50K
[41,50[;Private;NA;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
>50];Private;primaire_secondaire;Divorced;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;niveau_superieur;married;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;Ecuador;<=50K
[33, 41[;Private;niveau_superieur;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;primaire_secondaire;Divorced;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;gov;niveau_superieur;married;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;niveau_superieur;married;qualification_moyenne;Unmarried;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;self_worker;niveau_superieur;Divorced;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;>40;United-States;<=50K
[33, 41[;other;niveau_superieur;married;Autre catégorie;Wife;Asian-Pac-Islander;Female;gain;pas_perte;<40;?;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Divorced;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[41,50[;Private;niveau_superieur;married;qualification_moyenne;Husband;White;Male;gain;pas_perte;<40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Not-in-family;Asian-Pac-Islander;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;gain;pas_perte;<40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Wife;Asian-Pac-Islander;Female;pas_gain;pas_perte;<40;Laos;<=50K
[41,50[;Private;primaire_secondaire;Divorced;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;niveau_intermediaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[41,50[;Private;niveau_intermediaire;married;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;niveau_intermediaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[41,50[;self_worker;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[26,33[;Private;niveau_superieur;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;niveau_superieur;married;qualification_haute;Husband;Asian-Pac-Islander;Male;gain;pas_perte;<40;Taiwan;>50K
[17,26[;other;primaire_secondaire;married;Autre catégorie;Own-child;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;self_worker;niveau_superieur;Divorced;qualification_haute;Not-in-family;Black;Female;pas_gain;pas_perte;<40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];self_worker;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Other-relative;White;Female;pas_gain;pas_perte;<40;Mexico;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;Widowed;qualification_faible;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;self_worker;primaire_secondaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;perte;>40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Divorced;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];self_worker;niveau_superieur;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];self_worker;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;other;niveau_intermediaire;married;Autre catégorie;Own-child;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_haute;Wife;White;Female;pas_gain;perte;>40;United-States;>50K
>50];self_worker;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Male;gain;pas_perte;>40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_faible;Not-in-family;Black;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;niveau_superieur;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;niveau_intermediaire;married;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];gov;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Other-relative;White;Male;pas_gain;pas_perte;>40;Mexico;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_faible;Other-relative;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;niveau_superieur;married;qualification_haute;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Unmarried;Black;Male;pas_gain;pas_perte;<40;Haiti;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_faible;Husband;Black;Male;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;niveau_intermediaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;niveau_intermediaire;married;qualification_faible;Husband;White;Male;gain;pas_perte;<40;United-States;>50K
[33, 41[;gov;primaire_secondaire;married;qualification_faible;Husband;White;Male;gain;pas_perte;<40;United-States;>50K
[33, 41[;Private;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;gov;primaire_secondaire;married;qualification_faible;Own-child;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;self_worker;niveau_superieur;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
>50];other;primaire_secondaire;married;Autre catégorie;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;other;niveau_intermediaire;Divorced;Autre catégorie;Unmarried;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;niveau_intermediaire;married;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;<40;Iran;<=50K
[26,33[;Private;niveau_superieur;married;qualification_haute;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
